HOLE,SAMPID,FROM,TO,MidEast,MidNorth,MidRL,YEAR,FE,SIO2,AL2O3,MN,P,S,MGO,LOI,ASS_TO,WTTOT,WtDry_g_BEST,WtSplit_g_BEST,SI_STRATIGRAPHY_D,GEOZONE_D,CAO,K2O_pct_BEST,MnO_pct_BEST,TIO2,LOI425,LOI650,LO1000,CL_PPM,NA_PPM
DH1~61W,NK_6501_61W,0,1.5,542555.1,7436840.8,504.9,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,JOF,265,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6502_61W,1.5,3,542555.1,7436840.8,503.4,1968,57.5,7,4.5,-0.01,0.24,-99,-99,6.5,100.76,-99,-99,-99,JOF,265,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6503_61W,3,4.6,542555.1,7436840.8,501.85,1968,56,8.2,4.3,-0.01,0.03,-99,-99,7.6,100.23,-99,-99,-99,JOF,265,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6504_61W,4.6,6.1,542555.1,7436840.8,500.3,1968,58.7,7.3,4.2,-0.01,0.05,-99,-99,4.6,100.14,-99,-99,-99,JOF,265,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6505_61W,6.1,7.6,542555.1,7436840.8,498.8,1968,63,5.2,2.1,-0.01,0.05,-99,-99,3,100.49,-99,-99,-99,JOF,242,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6506_61W,7.6,9.1,542555.1,7436840.8,497.3,1968,62,4.8,3.3,-0.01,0.07,-99,-99,3.7,100.6,-99,-99,-99,JOF,242,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6507_61W,9.1,10.7,542555.1,7436840.8,495.75,1968,63.7,3.6,2.4,-0.01,0.04,-99,-99,3.6,100.76,-99,-99,-99,JOF,242,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6508_61W,10.7,12.2,542555.1,7436840.8,494.2,1968,65,2.7,1.1,-0.01,0.03,-99,-99,3.4,100.2,-99,-99,-99,JOF,242,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6509_61W,12.2,13.7,542555.1,7436840.8,492.7,1968,64,4.7,1.6,-0.01,0.03,-99,-99,2.7,100.57,-99,-99,-99,JOF,242,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6510_61W,13.7,15.2,542555.1,7436840.8,491.2,1968,63.1,3.6,2,-0.01,0.02,-99,-99,4.9,100.76,-99,-99,-99,JOF,242,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6511_61W,15.2,16.8,542555.1,7436840.8,489.65,1968,63.9,2.7,2.5,-0.01,0.05,-99,-99,3.3,99.97,-99,-99,-99,JOF,242,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6512_61W,16.8,18.3,542555.1,7436840.8,488.1,1968,62.6,3.3,3.4,-0.01,0.05,-99,-99,3.3,99.62,-99,-99,-99,JOF,242,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6513_61W,18.3,19.8,542555.1,7436840.8,486.6,1968,60.2,0.6,4.5,-0.01,0.06,-99,-99,6.2,97.51,-99,-99,-99,JOF,242,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6514_61W,19.8,21.3,542555.1,7436840.8,485.1,1968,56,4.6,6.8,-0.01,0.03,-99,-99,6.2,97.73,-99,-99,-99,JOF,251,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6515_61W,21.3,22.9,542555.1,7436840.8,483.55,1968,59,5.3,6.6,-0.01,0.02,-99,-99,4.6,100.9,-99,-99,-99,JOF,251,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6516_61W,22.9,24.4,542555.1,7436840.8,482,1968,45.3,21.4,8,-0.01,0.02,-99,-99,5.2,99.41,-99,-99,-99,JOF,251,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6517_61W,24.4,25.9,542555.1,7436840.8,480.5,1968,51.8,19,3,-0.01,0.03,-99,-99,2.5,98.63,-99,-99,-99,JOF,251,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6518_61W,25.9,27.4,542555.1,7436840.8,479,1968,41,37,2.2,-0.01,0.03,-99,-99,2,99.89,-99,-99,-99,JOF,251,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6519_61W,27.4,29,542555.1,7436840.8,477.45,1968,29.5,51.8,3.1,-0.01,0.03,-99,-99,1.9,99.05,-99,-99,-99,JOF,251,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6520_61W,29,30.5,542555.1,7436840.8,475.9,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,JOF,251,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6521_61W,30.5,32,542555.1,7436840.8,474.4,1968,33.5,47.5,2.3,-0.01,0.03,-99,-99,1.9,99.66,-99,-99,-99,JOF,251,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6522_61W,32,33.5,542555.1,7436840.8,472.9,1968,31.9,46.2,2.3,-0.01,0.19,-99,-99,1.7,96.24,-99,-99,-99,JOF,251,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6523_61W,33.5,35.1,542555.1,7436840.8,471.35,1968,25.4,54.2,3.9,-0.01,0.03,-99,-99,2.3,96.78,-99,-99,-99,JOF,251,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6524_61W,35.1,36.6,542555.1,7436840.8,469.8,1968,23.7,58.1,3.3,-0.01,0.06,-99,-99,1.9,97.32,-99,-99,-99,JOF,251,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6525_61W,36.6,38.1,542555.1,7436840.8,468.3,1968,23.4,57.5,3.7,-0.01,0.03,-99,-99,2,96.72,-99,-99,-99,JOF,251,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6526_61W,38.1,39.6,542555.1,7436840.8,466.8,1968,23.2,56.1,6.2,-0.01,0.06,-99,-99,3,98.61,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6527_61W,39.6,41.1,542555.1,7436840.8,465.3,1968,22.9,54.4,7.9,-0.01,0.06,-99,-99,3.9,99.08,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6528_61W,41.1,42.7,542555.1,7436840.8,463.75,1968,22.7,56,5.7,-0.01,0.05,-99,-99,3.2,97.47,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6529_61W,42.7,44.2,542555.1,7436840.8,462.2,1968,20.3,55.7,9.4,-0.01,0.06,-99,-99,4.6,98.86,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6530_61W,44.2,45.7,542555.1,7436840.8,460.7,1968,23,57.3,7.2,-0.01,0.06,-99,-99,3.1,100.62,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6531_61W,45.7,47.2,542555.1,7436840.8,459.2,1968,22.8,55.7,7.3,-0.01,0.09,-99,-99,3.7,99.5,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6532_61W,47.2,48.8,542555.1,7436840.8,457.65,1968,19.1,63.4,5.4,-0.01,0.07,-99,-99,3.1,99.37,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6533_61W,48.8,50.3,542555.1,7436840.8,456.1,1968,25.8,46.4,9.2,-0.01,0.16,-99,-99,6.2,99.05,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6534_61W,50.3,51.8,542555.1,7436840.8,454.6,1968,35.1,32.4,11.1,-0.01,0.12,-99,-99,6.8,100.76,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6535_61W,51.8,53.3,542555.1,7436840.8,453.1,1968,22.3,39.3,15.1,-0.01,0.12,-99,-99,8.8,95.36,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6536_61W,53.3,54.9,542555.1,7436840.8,451.55,1968,19,39.8,22.4,-0.01,0.11,-99,-99,9.6,99.22,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6537_61W,54.9,56.4,542555.1,7436840.8,450,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,WS,321,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6538_61W,56.4,57.9,542555.1,7436840.8,448.5,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,WS,321,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6539_61W,57.9,59.4,542555.1,7436840.8,447,1968,17.4,42.7,18.9,-0.01,0.1,-99,-99,9.5,96.21,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH1~61W,NK_6540_61W,59.4,61,542555.1,7436840.8,445.45,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,WS,321,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6273_61W,0,1.5,542760.35,7437333.15,516.49,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,SUR,90,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6274_61W,1.5,3,542760.35,7437333.15,514.99,1968,54.3,14.1,4.1,-0.01,0.04,-99,-99,4.7,100.63,-99,-99,-99,SUR,90,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6275_61W,3,4.6,542760.35,7437333.15,513.44,1968,63.7,5,1.7,-0.01,0.09,-99,-99,2.7,100.68,-99,-99,-99,DG,422,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6276_61W,4.6,6.1,542760.35,7437333.15,511.89,1968,60.3,8.4,1.2,-0.01,0.06,-99,-99,4.4,100.35,-99,-99,-99,DG,422,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6277_61W,6.1,7.6,542760.35,7437333.15,510.39,1968,63.2,4.2,1.2,-0.01,0.05,-99,-99,4.1,99.97,-99,-99,-99,DG,422,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6278_61W,7.6,9.1,542760.35,7437333.15,508.89,1968,56.2,9.6,3.9,-0.01,0.07,-99,-99,5.3,99.31,-99,-99,-99,DG,422,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6279_61W,9.1,10.7,542760.35,7437333.15,507.34,1968,59.6,8.2,2,-0.01,0.06,-99,-99,3.2,98.75,-99,-99,-99,DG,422,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6280_61W,10.7,12.2,542760.35,7437333.15,505.79,1968,64.8,3.3,1.1,-0.01,0.05,-99,-99,2.8,99.96,-99,-99,-99,DG,422,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6281_61W,12.2,13.7,542760.35,7437333.15,504.29,1968,51,13.8,8.2,-0.01,0.03,-99,-99,6.2,101.18,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6282_61W,13.7,15.2,542760.35,7437333.15,502.79,1968,53.7,14.5,3.9,-0.01,0.18,-99,-99,5.4,100.99,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6283_61W,15.2,16.8,542760.35,7437333.15,501.24,1968,50.9,18.8,3.4,-0.01,0.09,-99,-99,4.7,99.88,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6284_61W,16.8,18.3,542760.35,7437333.15,499.69,1968,64.6,3.1,0.4,-0.01,0.1,-99,-99,3,99.09,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6325_61W,18.3,19.8,542760.35,7437333.15,498.19,1968,62.9,3.1,1.9,-0.01,0.1,-99,-99,3.8,98.96,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6326_61W,19.8,21.3,542760.35,7437333.15,496.69,1968,60.3,2.4,3.6,-0.01,0.21,-99,-99,7.1,99.79,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6327_61W,21.3,22.9,542760.35,7437333.15,495.14,1968,61.8,1.5,2.3,-0.01,0.12,-99,-99,6.5,98.93,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6328_61W,22.9,24.4,542760.35,7437333.15,493.59,1968,63.4,1.5,2.7,-0.01,0.14,-99,-99,4.6,99.77,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6329_61W,24.4,25.9,542760.35,7437333.15,492.09,1968,60,2.4,3.8,-0.01,0.25,-99,-99,6.3,98.86,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6330_61W,25.9,27.4,542760.35,7437333.15,490.59,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6331_61W,27.4,29,542760.35,7437333.15,489.04,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6332_61W,29,30.5,542760.35,7437333.15,487.49,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6333_61W,30.5,32,542760.35,7437333.15,485.99,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6334_61W,32,33.5,542760.35,7437333.15,484.49,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6335_61W,33.5,35.1,542760.35,7437333.15,482.94,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6336_61W,35.1,36.6,542760.35,7437333.15,481.39,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6337_61W,36.6,38.1,542760.35,7437333.15,479.89,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6338_61W,38.1,39.6,542760.35,7437333.15,478.39,1968,20.5,33.3,22.6,-0.01,0.23,-99,-99,11.3,97.04,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6339_61W,39.6,41.1,542760.35,7437333.15,476.89,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6340_61W,41.1,42.7,542760.35,7437333.15,475.34,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6341_61W,42.7,44.2,542760.35,7437333.15,473.79,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6342_61W,44.2,45.7,542760.35,7437333.15,472.29,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6343_61W,45.7,47.2,542760.35,7437333.15,470.79,1968,38.4,15.2,14.1,-0.01,0.56,-99,-99,10.4,95.88,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6344_61W,47.2,48.8,542760.35,7437333.15,469.24,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6345_61W,48.8,50.3,542760.35,7437333.15,467.69,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6346_61W,50.3,51.8,542760.35,7437333.15,466.19,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6347_61W,51.8,53.3,542760.35,7437333.15,464.69,1968,8.7,61.3,16,-0.01,0.09,-99,-99,6.3,96.24,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6348_61W,53.3,54.9,542760.35,7437333.15,463.14,1968,8.5,59.4,17,-0.01,0.06,-99,-99,7.1,95.79,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6349_61W,54.9,56.4,542760.35,7437333.15,461.59,1968,19.6,42.4,16.9,-0.01,0.11,-99,-99,8,95.57,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6350_61W,56.4,57.9,542760.35,7437333.15,460.09,1968,34,26.7,11.4,-0.01,0.33,-99,-99,8.9,96.37,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6351_61W,57.9,59.4,542760.35,7437333.15,458.59,1968,41.3,20,9.3,-0.01,0.28,-99,-99,9.3,98.29,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH10~61W,NK_6352_61W,59.4,61,542760.35,7437333.15,457.04,1968,30.9,27.1,14.6,-0.01,0.18,-99,-99,8.8,95.09,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6252_61W,0,1.5,542788.13,7437398.49,509.06,1968,43.5,14.8,10.4,-0.01,0.03,-99,-99,9.7,97.16,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6253_61W,1.5,3,542788.13,7437398.49,507.56,1968,51.5,10.6,6.6,-0.01,0.11,-99,-99,8.8,99.88,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6254_61W,3,4.6,542788.13,7437398.49,506.01,1968,58.4,8.2,2.9,-0.01,0.11,-99,-99,5,99.85,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6255_61W,4.6,6.1,542788.13,7437398.49,504.46,1968,53,11.3,5.2,-0.01,0.2,-99,-99,7,99.73,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6256_61W,6.1,7.6,542788.13,7437398.49,502.96,1968,57.9,6,3.5,-0.01,0.1,-99,-99,6,98.51,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6257_61W,7.6,9.1,542788.13,7437398.49,501.46,1968,57.5,3.9,3.2,-0.01,0.05,-99,-99,10.7,100.12,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6258_61W,9.1,10.7,542788.13,7437398.49,499.91,1968,51.9,7.3,6.6,-0.01,0.03,-99,-99,10.9,99.07,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6259_61W,10.7,12.2,542788.13,7437398.49,498.36,1968,51.5,6.3,7.9,-0.01,0.03,-99,-99,11.9,99.8,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6260_61W,12.2,13.7,542788.13,7437398.49,496.86,1968,55.6,5,5.9,-0.01,0.04,-99,-99,9.8,100.28,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6261_61W,13.7,15.2,542788.13,7437398.49,495.36,1968,56.4,5.5,4.9,-0.01,0.05,-99,-99,8.4,99.55,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6262_61W,15.2,16.8,542788.13,7437398.49,493.81,1968,62.5,3,2.5,-0.01,0.05,-99,-99,5.5,100.47,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11~61W,NK_6263_61W,16.8,18.3,542788.13,7437398.49,492.26,1968,57.4,5.4,4.3,-0.01,0.07,-99,-99,7.5,99.43,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11B~61W,NK_6264_61W,0,1.5,542791.4,7437386.74,509.02,1968,46.5,12.3,9.9,-0.01,0.05,-99,-99,9.1,97.9,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11B~61W,NK_6265_61W,1.5,3,542791.4,7437386.74,507.52,1968,52.5,5.3,6.3,-0.01,0.06,-99,-99,11.7,98.5,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11B~61W,NK_6266_61W,3,4.6,542791.4,7437386.74,505.97,1968,53,7,7.1,-0.01,0.06,-99,-99,9.7,99.71,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11B~61W,NK_6267_61W,4.6,6.1,542791.4,7437386.74,504.42,1968,50.5,7.8,7,-0.01,0.08,-99,-99,12.3,99.48,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11B~61W,NK_6268_61W,6.1,7.6,542791.4,7437386.74,502.92,1968,47.5,9.4,10.2,-0.01,0.05,-99,-99,11.2,98.83,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11B~61W,NK_6269_61W,7.6,9.1,542791.4,7437386.74,501.42,1968,47,10.2,10.2,-0.01,0.02,-99,-99,11.7,99.34,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH11B~61W,NK_6270_61W,9.1,10.7,542791.4,7437386.74,499.87,1968,47.9,8.8,10.6,-0.01,0.03,-99,-99,12.1,100.05,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
